ID,CPUmodel,GPUmodel,TotCred,RAC
75817,INTEL(R) CORE(TM) I7-2820QM CPU @ 2.30GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GTX 460M|1|1536MB|39135|0],40450.115514,6.223648
76466,INTEL(R) CORE(TM) I5-4440 CPU @ 3.10GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GT 610|1|1024MB|39135|0],9.400323828638e6,2093.19497
77175,AMD ATHLON(TM) 64 X2 DUAL CORE PROCESSOR 4400+ [FAMILY 15 MODEL 107 STEPPING 1],[CAL|ATI RADEON HD 5400/R5 210 SERIES (CEDAR)|1|2048MB|1.4.1848|102],543340.44798,20.646362
77450,ARMV7 PROCESSOR REV 0 (V7L),NONE,210925.762477,5.003001
77534,AMD C-60 APU WITH RADEON(TM) HD GRAPHICS [FAMILY 20 MODEL 2 STEPPING 0],[CAL|AMD RADEON HD 6200/6300/7200/7300 SERIES (WRESTLER)|1|256MB|1.4.1417|0],153220.928568,13.01923
78790,INTEL(R) CORE(TM) I7-6700 CPU @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,5.394915063903e6,24.854862
79549,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|QUADRO K1200|1|4095MB|43086|102],1.1901718295937e7,935.333241
79602,AMD RYZEN 7 2700 EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1050 TI|2|4035MB|52599|300],6.649474643216e6,286.7526
79716,INTEL(R) CORE(TM) I7-2600K CPU @ 3.40GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GTX 550 TI|1|1024MB|39135|101],2.31201345228e6,200.765916
81294,INTEL(R) CORE(TM)2 QUAD CPU Q6600 @ 2.40GHZ [FAMILY 6 MODEL 15 STEPPING 11],[CUDA|GEFORCE 8600 GT|1|255MB|32101|100],152967.835849,6.305451
81344,AMD EPYC-ROME PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],NONE,924888.129155,35.00253
81473,INTEL(R) CORE(TM) I7-4700MQ CPU @ 2.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GT 755M|1|2048MB|35435|102][INTEL|INTEL(R) HD GRAPHICS 4600|1|1624MB||102],6.478632591364e6,547.054208
81612,INTEL(R) CORE(TM) I5-3570 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|GEFORCE GTX 650|1|1024MB|45671|102],6.9428422794758e7,3603.431619
81852,INTEL(R) XEON(R) CPU E5-2687W V4 @ 3.00GHZ [FAMILY 6 MODEL 63 STEPPING 0],NONE,4.463889201113e6,575.017418
82577,AMD RYZEN 7 3700X 8-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CAL|AMD RADEON RX 5600 XT|1|6128MB||200],731181.049109,8.502653
82832,INTEL(R) CORE(TM) I3-3240 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1050|1|2047MB|53161|300],4.937269252278e6,725.2525
82833,INTEL(R) CORE(TM) I5-3550 CPU @ 3.30GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CAL|AMD RADEON HD 7700 SERIES|1|1024MB||102][INTEL|INTEL(R) HD GRAPHICS 2500|1|1400MB||102],2.746017860672e6,271.752993
83059,INTEL(R) CORE(TM) I3-4130 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GT 710|1|2048MB|47414|300],432275.325244,162.025707
83154,INTEL(R) CORE(TM) I5-4430 CPU @ 3.00GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GT 630|1|4096MB|39135|101],192810.406091,12.080104
83757,INTEL(R) CORE(TM) I3-4130 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4400|1|1400MB||102],237700.673328,15.536167
84325,AMD ATHLON(TM) II X2 250 PROCESSOR [FAMILY 16 MODEL 6 STEPPING 3],NONE,531831.925767,8.591777
84480,INTEL(R) CORE(TM) I3-4330 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CAL|AMD RADEON HD 7850/7870 SERIES (PITCAIRN)|1|2048MB|1.4.1848|102],1.883574244992e6,958.881985
85281,INTEL(R) CORE(TM) I5-3470 CPU @ 3.20GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,1.0684869692532e7,110.547125
85818,AMD RYZEN 9 7900 12-CORE PROCESSOR [FAMILY 25 MODEL 97 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3080 TI|1|12287MB|51694|300][CAL|AMD RADEON(TM) GRAPHICS|1|12280MB||200],1.3116546508032e7,165.189556
85897,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 970|1|4096MB|44614|102],669111.207736,19.812958
85965,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [X86 FAMILY 6 MODEL 58 STEPPING 9],[CUDA|GEFORCE GTX 680MX|1|2048MB|0|102],3.039685906325e6,370.079699
86822,INTEL(R) CORE(TM) I3-3217U CPU @ 1.80GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1400MB||102],721032.716163,306.681475
87077,INTEL(R) CORE(TM)2 DUO CPU E7300 @ 2.66GHZ [FAMILY 6 MODEL 23 STEPPING 6],[CUDA|GEFORCE 9500 GT|1|512MB|34201|0],681242.888772,29.793063
87893,INTEL(R) CORE(TM) I3-2100 CPU @ 3.10GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GT 710|1|2048MB|45671|102],1.122878351897e6,120.874984
88086,INTEL(R) CORE(TM) I5-4570R CPU @ 2.70GHZ [X86 FAMILY 6 MODEL 70 STEPPING 1],[INTEL|IRIS PRO|1|1536MB||102],5.849395075635e6,228.37819
88314,INTEL(R) CORE(TM) I5-3320M CPU @ 2.60GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1400MB||102],136405.178424,13.565205
88480,INTEL(R) XEON(R) CPU E5645 @ 2.40GHZ [X86 FAMILY 6 MODEL 44 STEPPING 2],[CAL|AMD RADEON RX 580 COMPUTE ENGINE|1|4096MB||102],8.864945722489e6,142.967277
89344,INTEL(R) CORE(TM) I7-4770K CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1060 3GB|1|3071MB|52849|300],9.552052290438e6,19.104094
89561,INTEL(R) CELERON(R) CPU G470 @ 2.00GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,509945.503566,128.47215
89711,INTEL(R) CORE(TM) I5-4460 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 750|1|1024MB|44587|102],968304.56062,524.072795
90196,INTEL(R) CORE(TM) I9-10910 CPU @ 3.60GHZ [X86 FAMILY 6 MODEL 165 STEPPING 5],[CAL|AMD RADEON PRO 5500 XT COMPUTE ENGINE|1|8176MB||102],5.590162789624e6,189.358797
90887,ARMV7 PROCESSOR REV 0 (V7L) [IMPL 0X51 ARCH 7 VARIANT 0X1 PART 0X06F REV 0],NONE,382201.948556,70.32177
91140,INTEL(R) CORE(TM) I5-4670K CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 660|1|2048MB|39135|102][CAL|AMD RADEON HD 6570/6670/7570/7670 SERIES (TURKS)|1|1024MB|1.4.1848|102][INTEL|INTEL(R) HD GRAPHICS 4600|1|1400MB||102],2.842389918872e6,31.070027
91266,INTEL(R) CORE(TM) I5-4570R CPU @ 2.70GHZ [X86 FAMILY 6 MODEL 70 STEPPING 1],[INTEL|IRIS PRO|1|1536MB||102],6.074684706736e6,719.350005
91601,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GT 635|1|1024MB|47141|300],4.357713913253e6,5776.047044
91884,INTEL(R) CORE(TM) I7-3770K CPU @ 3.50GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CAL|AMD RADEON R7 200 SERIES|1|1024MB||102],7.21064100656e7,2558.659814
91918,INTEL(R) CORE(TM) I5-3210M CPU @ 2.50GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1400MB||102],717050.972806,5.742606
91998,INTEL(R) CORE(TM) I5-2400 CPU @ 3.10GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GTX 750 TI|1|2001MB|39015|0],5.912406414284e6,3.572726
92523,INTEL(R) CORE(TM) I5-3470 CPU @ 3.20GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 2500|1|1496MB||101],2.651945265228e6,78.945966
94063,INTEL(R) CORE(TM) I5-4570 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 660|1|2048MB|45671|102],903742.666499,529.336205
94569,INTEL(R) CORE(TM) I5-2450M CPU @ 2.50GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GT 630M|1|2048MB|39135|0],4889.789613,10.573779
95881,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 960|1|4096MB|47304|300],1.3075620410403e7,126.465887
96934,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 650 TI|1|1024MB|47141|300],881270.573037,73.358727
98750,INTEL(R) CORE(TM) I5-4590 CPU @ 3.30GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CAL|ELLESMERE|1|8192MB||200],4.175038410025e6,4.894201
99494,INTEL(R) XEON(R) CPU E5-1650 V2 @ 3.50GHZ [X86 FAMILY 6 MODEL 62 STEPPING 4],[CAL|AMD RADEON HD - FIREPRO D700 COMPUTE ENGINE|2|6144MB||102],4.925895422079e6,104.936215
100138,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CAL|AMD RADEON HD 6570/6670/7570/7670 SERIES (TURKS)|1|2048MB|1.4.1848|102],3.915842041009e6,173.873572
101328,INTEL(R) CORE(TM) I7-4930K CPU @ 3.40GHZ [FAMILY 6 MODEL 62 STEPPING 4],[CUDA|GEFORCE GT 630|1|2048MB|38813|101],2.487981817922e6,17.686412
103333,INTEL(R) CORE(TM) I5-2450M CPU @ 2.50GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GT 550M|1|1024MB|37270|0],1.310035175406e6,91.689979
103347,AMD PHENOM(TM) II X6 1045T PROCESSOR [FAMILY 16 MODEL 10 STEPPING 0],[CUDA|GEFORCE GT 720|1|2048MB|44120|102],7.00453744353e6,394.232165
105677,INTEL(R) CORE(TM)2 DUO CPU P7550 @ 2.26GHZ [X86 FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE 9400|1|256MB|0|100],957152.01494,1.350879
107332,AMD PHENOM(TM) II X4 B97 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 3],[CUDA|GEFORCE 9600 GT|1|512MB|34201|100],1.065789560163e6,8.273077
108456,AMD PHENOM(TM) II X4 965 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 3],[CAL|RADEON RX 560 SERIES|1|4096MB||200],328916.031745,265.332183
113785,INTEL(R) CORE(TM) I5-4570 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],1.2747776746325e7,1971.939521
113937,INTEL(R) CORE(TM) I5-3470 CPU @ 3.20GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 2500|1|1400MB||102],6.159045258682e6,419.187124
115239,PENTIUM(R) DUAL-CORE CPU E5700 @ 3.00GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,8.898347515385e6,120.628436
115592,INTEL(R) PENTIUM(R) CPU G3258 @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS|1|1629MB||102],4.139609109137e6,717.704718
115768,ARMV7 PROCESSOR REV 0 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X3 PART 0XC09 REV 0],NONE,123869.52175,15.345704
115880,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CAL|RADEON RX VEGA|1|8176MB||200],3.3359131349524e7,9003.034242
115976,INTEL(R) CORE(TM) I7-2670QM CPU @ 2.20GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,2.332246293366e6,325.153784
116094,INTEL(R) CORE(TM) I5-4308U CPU @ 2.80GHZ [X86 FAMILY 6 MODEL 69 STEPPING 1],[INTEL|IRIS|1|1536MB||102],441540.881895,306.210472
116592,AMD FX(TM)-4130 QUAD-CORE PROCESSOR [FAMILY 21 MODEL 1 STEPPING 2],NONE,1.32851014771e6,99.731395
117568,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,1.0069608690538e7,429.885911
118485,INTEL(R) CORE(TM) I5-4570 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],4.839288627024e6,147.705121
118682,INTEL(R) CORE(TM) I7-6700 CPU @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CAL|AMD RADEON (TM) R9 200 SERIES|1|2048MB||102],3.575860430887e6,10.687583
119611,INTEL(R) CORE(TM) I7-8700 CPU @ 3.20GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1060 6GB|1|4095MB|53118|300],6.287561366333e6,127.671647
119684,INTEL(R) CORE(TM) I7-4771 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,1.0446630306095e7,1258.176979
120511,AMD RYZEN 7 5800X 8-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CAL|AMD RADEON RX 6700 XT|1|12272MB||200],2.504083489028e6,195.996194
120611,AMD RYZEN 7 2700X EIGHT-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1080|1|8191MB|53118|300],4.057350981404e6,136.186599
120988,INTEL(R) CORE(TM)2 DUO CPU E7600 @ 3.06GHZ [X86 FAMILY 6 MODEL 23 STEPPING 10],[CAL|RADEON HD 4670|1|256MB||100],155462.714895,11.280798
121301,AMD ATHLON(TM) II X4 640 PROCESSOR [FAMILY 16 MODEL 5 STEPPING 3],[CAL|ATI RADEON HD 2300/2400/3200/4200 (RV610)|1|256MB|1.4.1734|0],3.731076562805e6,309.245115
121874,AMD FX(TM)-8320 EIGHT-CORE PROCESSOR [FAMILY 21 MODEL 2 STEPPING 0],[CUDA|NVIDIA GEFORCE GT 710|1|1024MB|47414|300],4.854853413096e6,359.655686
122183,INTEL(R) CORE(TM) I7-4790 CPU @ 3.60GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 745|1|4095MB|39125|102],1.330535913096e6,465.674236
122241,INTEL(R) XEON(R) CPU E3-1230 V3 @ 3.30GHZINTEL(R) XEON(R) CPU E3-1230 V3 @ 3.30GHZ [] [SSE SSE2 PNI MMX],NONE,869322.264123,113.803368
122298,INTEL(R) CORE(TM) I7-3615QM CPU @ 2.30GHZ [X86 FAMILY 6 MODEL 58 STEPPING 9],[CUDA|GEFORCE GT 650M|1|512MB|0|102][INTEL|HD GRAPHICS 4000|1|1536MB||102],388910.781626,1.818425
122912,INTEL(R) CORE(TM) I5-3340 CPU @ 3.10GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,5.378402655856e6,139.590428
124016,INTEL(R) XEON(R) CPU W3505 @ 2.53GHZ [FAMILY 6 MODEL 26 STEPPING 5],[CAL|ATI RADEON HD 2300/2400/3200/4200 (RV610)|1|256MB|1.4.1734|0],571003.810299,108.89448
124045,GENUINE INTEL(R) CPU           T2060  @ 1.60GHZ [FAMILY 6 MODEL 14 STEPPING 12],NONE,1.93455042892e6,168.447201
124117,INTEL(R) CORE(TM) I3-4130 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CAL|AMD RADEON HD 6350/6450/7450/7470/R5 230 SERIES (CAICOS)|1|1024MB|1.4.1848|102],1.519108334416e6,114.374583
124157,AMD E-300 APU WITH RADEON(TM) HD GRAPHICS [FAMILY 20 MODEL 2 STEPPING 0],[CAL|AMD RADEON HD 6200/6300/7200/7300 SERIES (WRESTLER)|1|384MB|1.4.1417|0],220063.17728,26.773956
124843,INTEL(R) CORE(TM)2 DUO CPU E7600 @ 3.06GHZ [FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE 8600 GTS|1|255MB|31407|100],168564.307483,170.157255
124920,INTEL(R) CORE(TM) I7-4770K CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],3.634122438921e6,559.234928
125078,INTEL(R) CORE(TM) I7-3540M CPU @ 3.00GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,1.3122500715396e7,1041.540307
125379,INTEL(R) XEON(R) CPU E5-2660 0 @ 2.20GHZ [FAMILY 6 MODEL 45 STEPPING 7],NONE,1.595832885352e6,96.608732
125383,INTEL(R) XEON(R) CPU E5-2660 0 @ 2.20GHZ [FAMILY 6 MODEL 45 STEPPING 7],NONE,5.490958370769e6,1046.820923
125739,INTEL(R) CORE(TM) I7-2600 CPU @ 3.40GHZ [X86 FAMILY 6 MODEL 42 STEPPING 7],[CAL|ATI RADEON HD 6970M|1|1024MB||102],1.840314158662e6,4.505693
126030,INTEL(R) XEON(R) CPU W3505 @ 2.53GHZ [FAMILY 6 MODEL 26 STEPPING 5],[CAL|ATI RADEON HD 2300/2400/3200/4200 (RV610)|1|256MB|1.4.1734|0],1.159653746864e6,156.664916
126169,INTEL(R) CORE(TM) I5-4570 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CAL|RADEON RX550/550 SERIES|1|2048MB||102],279330.540117,128.687776
126202,INTEL(R) CORE(TM) I7-2600K CPU @ 3.40GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,1.383209649562e6,22.315188
126223,INTEL(R) CORE(TM) I5-6267U CPU @ 2.90GHZ [X86 FAMILY 6 MODEL 78 STEPPING 3],[INTEL|INTEL(R) IRIS(TM) GRAPHICS 550|1|1536MB||102],825697.867796,60.100484
127167,INTEL(R) CORE(TM) I5-2400 CPU @ 3.10GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,963244.117305,97.768412
127962,INTEL(R) CORE(TM) I7-9700K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE RTX 2060 SUPER|1|8191MB|53129|300],487166.128299,27.279224
128220,INTEL(R) CORE(TM) I9-9900K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|53141|300],1.051782799495e6,279.646528
128292,AMD TURION(TM) II NEO N54L DUAL-CORE PROCESSOR [FAMILY 16 MODEL 6 STEPPING 3],NONE,286703.66355,80.003504
128417,INTEL(R) CORE(TM) I9-8950HK CPU @ 2.90GHZ [X86 FAMILY 6 MODEL 158 STEPPING 10],[CAL|AMD RADEON PRO 560X COMPUTE ENGINE|1|4096MB||102][INTEL|INTEL(R) UHD GRAPHICS 630|1|1536MB||102],528254.181919,7.571368
130150,INTEL(R) CORE(TM) I5 CPU 760 @ 2.80GHZ [FAMILY 6 MODEL 30 STEPPING 5],[CUDA|NVIDIA GEFORCE RTX 3070|1|4095MB|53129|300],2.030445594035e6,1.655183
130359,INTEL(R) CORE(TM)2 DUO CPU E7500 @ 2.93GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,1.1326954373879e7,979.91878
130974,AMD FX(TM)-8350 EIGHT-CORE PROCESSOR [FAMILY 21 MODEL 2 STEPPING 0],NONE,2.674541287137e6,125.01919
131014,INTEL(R) XEON(R) CPU E3-1225 V3 @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,2.9851358065244e7,1657.155917
132033,INTEL(R) CORE(TM) I7-4770 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GT 640|1|2048MB|45671|102],4.229547810114e6,189.911288
132063,INTEL(R) CORE(TM) I7-5650U CPU @ 2.20GHZ [X86 FAMILY 6 MODEL 61 STEPPING 4],[INTEL|INTEL(R) IRIS(TM) GRAPHICS 6100|1|1536MB||102],530156.879438,221.610548
132087,GENUINE INTEL(R) CPU T2080 @ 1.73GHZ [FAMILY 6 MODEL 14 STEPPING 12],NONE,970011.377614,3.065751
132119,INTEL(R) XEON(R) W-3235 CPU @ 3.30GHZ [X86 FAMILY 6 MODEL 85 STEPPING 7],[CAL|AMD RADEON PRO 580X COMPUTE ENGINE|1|8192MB||102],7.797753566816e6,67.389522
132381,INTEL(R) PENTIUM(R) CPU G620 @ 2.60GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,1.879808285879e6,96.011402
132455,AMD PHENOM(TM) II X4 965 PROCESSOR [FAMILY 16 MODEL 4 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|51694|300],1.56665441398e6,57.511458
132495,INTEL(R) PENTIUM(R) CPU G645 @ 2.90GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE GT 620|1|1024MB|39077|101],187699.549682,7.364871
132704,AMD RYZEN 5 1600 SIX-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 2070|1|4095MB|52225|300],1.030975096505e6,417.726601
132758,INTEL(R) PENTIUM(R) DUAL CPU T2310 @ 1.46GHZ [FAMILY 6 MODEL 15 STEPPING 13],NONE,89551.418894,7.34204
133094,INTEL(R) CORE(TM) I3-2350M CPU @ 2.30GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|GEFORCE 610M|1|1024MB|31144|101],1.012340680822e6,52.308641
133175,AMD FX(TM)-6100 SIX-CORE PROCESSOR [FAMILY 21 MODEL 1 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 970|1|4095MB|53129|300],3.476557277004e6,562.795248
133178,INTEL(R) CORE(TM)2 DUO CPU E6550 @ 2.33GHZ [FAMILY 6 MODEL 15 STEPPING 11],NONE,150330.699404,6.693798
133476,INTEL(R) CORE(TM) I7-3770K CPU @ 3.50GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|QUADRO P600|1|2047MB|51694|300],2.108161495003e6,28.459692
134237,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CAL|RADEON RX VEGA|1|8176MB||200],8.705637779826e6,146.086556
135530,INTEL(R) CORE(TM) I5-4278U CPU @ 2.60GHZ [X86 FAMILY 6 MODEL 69 STEPPING 1],[INTEL|IRIS|1|1536MB||102],4.418276366851e6,84.57019
136072,INTEL(R) CORE(TM)2 DUO CPU E7500 @ 2.93GHZ [FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE 210|1|512MB|34201|0],408224.943288,92.367488
136383,INTEL(R) CORE(TM) I7-3770K CPU @ 3.50GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1060 6GB|1|4095MB|53141|300],2.454547797435e6,94.523843
137647,INTEL(R) ATOM(TM) CPU N450 @ 1.66GHZ [FAMILY 6 MODEL 28 STEPPING 10],NONE,71382.900677,14.674952
137821,12TH GEN INTEL(R) CORE(TM) I5-12400F [FAMILY 6 MODEL 151 STEPPING 5],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|53141|300],178899.974121,2096.086299
137839,INTEL(R) CORE(TM) I5-2320 CPU @ 3.00GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,5.627924328863e6,864.388648
138190,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 750|1|1023MB|51694|300],1.0114491755034e7,2125.130797
138271,INTEL(R) CORE(TM) I5-4690K CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|53141|300],2.384869095688e6,659.909354
139384,INTEL(R) CORE(TM) I3-4150T CPU @ 3.00GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,4.009688091634e6,924.933119
139704,INTEL(R) CORE(TM) I3-3220 CPU @ 3.30GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 2500|1|1400MB||102],384742.929452,118.855033
140739,INTEL(R) CORE(TM) I7-2600K CPU @ 3.40GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|NVIDIA GEFORCE GTX 1660 TI|1|6143MB|53118|300],9.527889126062e6,1624.717921
141597,INTEL(R) CORE(TM) I7-2600K CPU @ 3.40GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|NVIDIA GEFORCE GTX 1080|1|8191MB|51694|300],6.277191651566e6,644.40486
141794,INTEL(R) CORE(TM) I3-4130T CPU @ 2.90GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4400|1|1629MB||102],3.571354161227e6,186.604031
142500,INTEL(R) CORE(TM) I3-3220 CPU @ 3.30GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 2500|1|1246MB||102],2.120439727386e6,125.209055
142653,INTEL(R) CORE(TM) I7-4790 CPU @ 3.60GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],3.6456530051296e7,777.954275
143765,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 4600|1|1629MB||102],8.7243090103887e7,4122.722046
144208,INTEL(R) CORE(TM) I5-4460 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 750|1|2048MB|45167|102],2.4797502935e6,75.161805
144498,APPLE M1,[OPENCL_GPU|APPLE M1|1|10922MB|102],1.634228594134e6,2327.876382
144915,INTEL(R) CORE(TM) I5-4690 CPU @ 3.50GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,315780.827797,597.326324
145530,INTEL(R) PENTIUM(R) D CPU 3.00GHZ [FAMILY 15 MODEL 6 STEPPING 5],NONE,458479.994411,8.745337
145925,AMD RYZEN 5 1600 SIX-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CAL|AMD RADEON (TM) R9 200 SERIES|1|2048MB||102],1.7498868466031e7,4674.850727
